Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Chemistry:  Reactions and Ratios,"This is an introductory course for students with limited background in chemistry; basic concepts involved in chemical reactions, stoichiometry, the periodic table, periodic trends, nomenclature, and chemical problem solving will be emphasized with the goal of preparing students for further study in chemistry as needed for many science, health, and policy professions.",Physical Science and Engineering,Chemistry,Course,
