Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Graph Theory,"We invite you to a fascinating journey into Graph Theory — an area which connects the elegance of painting and the rigor of mathematics; is simple, but not unsophisticated. Graph Theory gives us, both an easy way to pictorially represent many major mathematical results, and insights into the deep theories behind them. ",Computer Science,Algorithms,Course,
