Title,Short Intro,Category,Sub-Category,Course Type,Skills
Software Processes and Agile Practices,"This course delves into a variety of processes to structure software development. It also covers the foundations of core Agile practices, such as Extreme Programming and Scrum.",Computer Science,Design and Product,Course,"Lean Software Development,Agile Software Development,Software Development Process,Scrum (Software Development),"
