Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Comparative Indo-European Linguistics,"Build your knowledge of Indo-European languages, how they changed through time, and how to reconstruct ancient languages. Every language belongs to a language family; a group of languages that are genetically related to each other. Indo-European is the name of the language family to which English belongs, along with many sub-families such as Germanic languages and Romance languages.",Language Learning,Other Languages,Course,
