Title,Short Intro,Category,Sub-Category,Course Type,Skills
3D Printing and Additive Manufacturing Specialization,"Turn Your Ideas into Objects with 3D Printing. Obtain a rich understanding of what 3D printing is and how 3D printers work and develop skills in 3D Modeling. Consider how this new technology is being used by both firms and individuals with revolutionary potential; acquire a set of tangible skills that will allow you to design, prototype, manufacture, and share (or sell) physical objects.",Computer Science,Design and Product,Specialization,"Prototyping, Fusion360, Tinkercad, 3D printing, 3d modeling, Materials, Product Development, New Product Development, Human–Computer Interaction, "
