Title,Short Intro,Category,Sub-Category,Course Type,Skills
FinTech Law and Policy,"Being a successful FinTech firm requires more than just great technology; it also requires an understanding of the laws and regulations applicable to your business. This course will provide you with that understanding. You will learn about the critical legal, regulatory, and policy issues associated with cryptocurrencies, initial coin offerings, online lending, new payments and wealth management technologies, and financial account aggregators.  In addition, you will learn how regulatory agencies in the U.S. are continually adjusting to the emergence of new financial technologies and how one specific agency has proposed a path for FinTech firms to become regulated banks. You will also learn the basics of how banks are regulated in the U.S.",Business,Finance,Course,
