Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Business Analytics: Communicating with Data ,"This course introduces students to the science of business analytics while casting a keen eye toward the artful use of numbers found in the digital space. The goal is to provide businesses and managers with the foundation needed to apply data analytics to real-world challenges they confront daily in their professional lives. Students will learn to identify the ideal analytic tool for their specific needs; understand valid and reliable ways to collect, analyze, and visualize data; and utilize data in decision making for their agencies, organizations or clients.",Business,Leadership and Management,Course,"Data Analysis,Analytics,Business Analytics,Health Care,"
