Title,Short Intro,Category,Sub-Category,Course Type,Skills
Writing a Personal Essay,"This class is the chance to create your personal essay or extend into a full memoir -- from planning and structure to bold narrative brushstrokes to the layering of significant detail. You will develop the opportunity to find your voice and see it come alive, amplified and improved, on the page. This is the chance to tell your story in a way that invites readers in; your story, written to be read. The memoir and personal essay are two of the best-selling and most universally acclaimed genres in the world of modern creative writing. Welcome to your story.",Arts and Humanities,Music and Art,Course,
