Title,Short Intro,Category,Sub-Category,Course Type,Skills
Basic Statistics,"Understanding statistics is essential to understand research in the social and behavioral sciences. In this course you will learn the basics of statistics; not just how to calculate them, but also how to evaluate them. This course will also prepare you for the next course in the specialization - the course Inferential Statistics. ",Data Science,Probability and Statistics,Course,"Statistics,Confidence Interval,Statistical Hypothesis Testing,R Programming,"
