Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Chemistry:  Structures and Solutions,"This is an introductory course for students with limited background in chemistry; basic concepts such as atomic and molecular structure, solutions, phases of matter, and quantitative problem solving will be emphasized with the goal of preparing students for further study in chemistry.",Physical Science and Engineering,Chemistry,Course,
