Title,Short Intro,Category,Sub-Category,Course Type,Skills
Advanced Business Strategy,"Advance your strategic analysis skills in this follow-up to Foundations of Business Strategy. In this course, developed at the Darden School of Business at the University of Virginia, you'll learn the tools to analyze strategy across time (competitive dynamics), industries (corporate strategy), geographies (international strategy), and institutions (non-market strategy). Top-ranked faculty will introduce the tools you need to complete a comprehensive evaluation and understand the strategy dynamics of an industry: Competitive Lifecycle, Internationalization and Stakeholder Analyses, and Diversification Matrices.",Business,Business Strategy,Course,"Strategic Management,Strategic Thinking,Business Strategy,business competition,"
