Title,Short Intro,Category,Sub-Category,Course Type,Skills
Caltech - UI UX Bootcamp,"Become a Certified UI UX Expert in 5 months from Caltech & earn a Caltech CTME Circle Membership. Bootcamp offers 100% Live Online Classes, Portfolio creation via Capstone Projects; Designer Tools coaching, Networking Sessions from top Design experts followed by Simplilearn's Job Assistance",,,,
