Title,Short Intro,Category,Sub-Category,Course Type,Skills
Django for Everybody Specialization,Build & deploy rich web applications using Django. Learn the fundamentals of building a full-featured web site using Django,Computer Science,Mobile and Web Development,Specialization,"Cascading Style Sheets (CSS), HTML, JavaScript, SQL, Django (Web Framework), Hypertext Transfer Protocol (HTTP), Django Template Language, GET & POST, Object-Oriented Programming (OOP), Cross-Site Scripting Forgery (CSRF), User authentication, Sessions and cookies, "
