Title,Short Intro,Category,Sub-Category,Course Type,Skills
Google Docs,"With Google Docs, your documents are stored in the cloud, and you can access them from any computer or device. You create and edit documents right in your web browser; no special software is required. Even better, multiple people can work at the same time, you can see people’s changes as they make them, and every change is saved automatically.",Information Technology,Cloud Computing,Course,
