Title,Short Intro,Category,Sub-Category,Course Type,Skills
Financial Reporting Capstone,"The Capstone is the culminating project in the Financial Reporting Specialization. You will have the opportunity to combine the concepts and techniques obtained through all the courses in this specialization (Accounting Analysis I: The Role of Accounting as an Information System, Accounting Analysis I: Measurement and Disclosure of Assets, Accounting Analysis II: Measurement and Disclosure of Liabilities, and Accounting Analysis II: Accounting for Liabilities and Equity) and apply them to a real world accounting project. The Capstone project will be 3 weeks long. You must take the Capstone project class after taking all the other courses in this Specialization.",Business,Business Essentials,Course,
