Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Early Childhood,"This course is targeted toward individuals wishing to operate a family day care center, and it covers topics including the fundamentals of early childhood development; the importance of play and Developmentally Appropriate Practice; and the significance of building strong family-educator relationships and how to achieve them. ",Social Sciences,Education,Course,"Creativity,Child Care,Decision-Making,Communication,Planning & Instruction,"
