Title,Short Intro,Category,Sub-Category,Course Type,Skills
Accounting: Principles of Financial Accounting,"Financial Accounting is often called the language of business; it is the language that managers use to communicate the firm's financial and economic information to external parties such as shareholders and creditors. Nobody working in business can afford financial illiteracy. Whether you run your own business, work as a manager or are just starting your career, you want to understand financial information and be able to interact with accountants, controllers, and financial managers. You want to talk business! ",Business,Finance,Course,"Financial Accounting,Accounting,Financial Statement,Balance Sheet,"
