Title,Short Intro,Category,Sub-Category,Course Type,Skills
React Native,"React Native is an open-source framework for building cross-platform applications (apps) using React and the platform’s native capabilities. In this course, you will move from the basics of React to a more advanced implementation using React Native. You’ll review a wide range of different React components and ways of styling them. And you’ll get to practice using different mobile methods of interactivity with React Native.",Computer Science,Mobile and Web Development,Course,"React (Javascript Library),React,Application development,Mobile Development,"
