Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Financial Accounting: The Accounting Cycle Specialization,"Gain Practical Accounting Knowledge and Skills. In this hands-on Specialization you will practice completing each step of the accounting cycle within Microsoft Excel, from analyzing and recording the first financial transactions of the year all the way through starting the new fiscal year.",Business,Finance,Specialization,"Practical Applications, Financial Statement, Practical Applications in Accounting, Accounting Cycle, "
