Title,Short Intro,Category,Sub-Category,Course Type,Skills
Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,"In the professional realm, most speeches and presentations we give are informative in scope. A scientist needs to explain her recent research findings. A financial officer needs to report on quarterly earnings to his company’s board. A technology professional needs to educate a consumer about a new product. Any time you need to convey ideas or demonstrate a process, you’re dealing with informative speaking.  ",Personal Development,Personal Development,Course,"Communication,Presentation,Speech,Public Speaking,"
