Title,Short Intro,Category,Sub-Category,Course Type,Skills
Copyright Law in the Music Business,"In this course taught by E. Michael Harrington, students will learn the basis for copyright including what is and is not covered by copyright law. This course will help clarify what rights artists have as creators as well as what the public is free to take from their work. Students will also learn what to do if someone copies their work and what to do if they are accused of copying someone else. Finally, the course will discuss how technology has changed copyright for the better (and worse) and how copyright laws may change in the coming years.",Business,Business Strategy,Course,"Create music legally,Read Legal Documents,Leverage the copyright law to your advantage,Write a co-writing agreement,"
