Title,Short Intro,Category,Sub-Category,Course Type,Skills
Security Analyst Fundamentals Specialization,Launch your career in Cybersecurity.. Acquire the knowledge you need to work as a Cybersecurity Analyst.,Information Technology,Security,Specialization,"threat intelligence, Digital Forensics, Data Breach, cybersecurity analyst, Computer Security Incident Management, scripting, forensics, Penetration Test, Cybersecurity, Application Security, network defensive tactics, security analyst, "
