Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Social Media Marketing,"This course lays the foundation of social media marketing. You’ll learn what social media marketing entails, including the history and the different social media channels that exist. You’ll learn how to select a social media channel that fits your needs, set goals and success metrics, and determine who your target audience is.",Business,Marketing,Course,"Social Media Marketing,Marketing,Digital Marketing,Social Media Marketing Strategy,"
