Title,Short Intro,Category,Sub-Category,Course Type,Skills
Present with Purpose: Create/Deliver Effective Presentations,Knowing how to create a presentation is a powerful tool when it comes to communication. Presentations are a key part of every office or business related job and you need to have the skills to deliver a presentation that leaves an impact on viewers.  ,Personal Development,Personal Development,Course,"Creative Skills,Presentation Skills,Soft skills,Communication,Powerpoint Skills,"
