Title,Short Intro,Category,Sub-Category,Course Type,Skills
Graphic Design,"Welcome to Graphic Design, the second course in the Effective Communications Specialization. Over 70 different companies have provided this specialization to their employees as a resource for internal professional development. Why? Because employers know that effective visual communication is the key to attracting an audience, building a relationship, and closing the sale.",Business,Business Essentials,Course,"Graphics,Typography,Presentation,Graphic Design,"
