Title,Short Intro,Category,Sub-Category,Course Type,Skills
Principles of Management,"Team leads, managers, and entrepreneurs must juggle team citizenship and leadership, ethics, strategy, and projects with their work in their area of expertise. ",Business,Leadership and Management,Course,"Coaching,strategy,Leadership And Management,Business Communication,Team Management,"
