Title,Short Intro,Category,Sub-Category,Course Type,Skills
Introduction to Integrative Nursing,"This course is designed for nurses who are drawn to practice in a different way – nurses who value whole-person care and know that the essence of nursing practice is truly caring and healing. You will learn about the principles and practices of Integrative Nursing and how you can be a healing presence to all you serve. Then, you will do an integrative assessment and apply the principles of Integrative Nursing to improve symptom management and overall patient outcomes. Finally, you will explore ways to become a leader in Integrative Nursing and create new patient care models. ",Health,Patient Care,Course,"integrative healthcare,wellbeing,patient-centered care,improved symptom management,evidence-based practice,"
